CustomerID,Gender,SeniorCitizen,Tenure,MonthlyCharges,Contract,PaymentMethod,TotalCharges,Churn
443,Male,0,39,39.73,One year,Credit card,1549.47,No
444,Female,0,34,94.55,Two year,Credit card,3214.7,No
445,Female,0,19,85.27,Month-to-month,Credit card,1620.13,Yes
446,Female,0,28,112.05,Month-to-month,Net Banking,3137.4,Yes
447,Female,0,11,103.2,One year,Debit card,1135.2,Yes
448,Male,0,49,90.53,Month-to-month,UPI,4435.97,Yes
449,Female,0,35,51.46,Month-to-month,UPI,1801.1,No
450,Female,0,57,69.56,Month-to-month,Net Banking,3964.92,No
451,Male,0,28,114.45,Month-to-month,Net Banking,3204.6,Yes
452,Male,0,66,22.32,Two year,Net Banking,1473.12,No
453,Male,0,65,99.43,Month-to-month,Credit card,6462.95,Yes
454,Female,1,22,45.18,Two year,Net Banking,993.96,No
455,Male,0,51,38.5,Two year,Net Banking,1963.5,No
456,Female,1,9,43.22,Month-to-month,Credit card,388.98,Yes
457,Female,0,71,25.98,One year,Debit card,1844.58,Yes
458,Female,1,36,119.2,Month-to-month,Net Banking,4291.2,Yes
459,Male,0,54,106.99,Month-to-month,Net Banking,5777.46,Yes
460,Female,0,38,72.11,Two year,Credit card,2740.18,No
461,Female,1,66,91.51,Month-to-month,Credit card,6039.66,Yes
462,Male,0,43,75.66,Month-to-month,Credit card,3253.38,No
463,Female,0,5,101.16,Month-to-month,Debit card,505.8,Yes
464,Male,1,37,104.48,Month-to-month,Net Banking,3865.76,Yes
465,Male,0,58,43.28,Month-to-month,Net Banking,2510.24,No
466,Male,0,63,65.97,Month-to-month,Credit card,4156.11,No
467,Male,0,51,83.48,Month-to-month,Credit card,4257.48,Yes
468,Male,0,43,117.84,Two year,Net Banking,5067.12,No
469,Male,1,67,88.27,Month-to-month,Net Banking,5914.09,Yes
470,Female,0,67,109.76,Month-to-month,Net Banking,7353.92,Yes
471,Male,0,65,104.61,Month-to-month,Credit card,6799.65,Yes
472,Female,0,62,78.21,One year,Debit card,4849.02,No
473,Female,0,63,109.37,Month-to-month,Debit card,6890.31,Yes
474,Female,1,30,57.74,Two year,Net Banking,1732.2,No
475,Female,0,38,57.93,One year,UPI,2201.34,Yes
476,Male,0,51,98.1,Month-to-month,Debit card,5003.1,Yes
477,Female,0,38,33.45,Month-to-month,UPI,1271.1,No
478,Male,1,67,50.58,Month-to-month,UPI,3388.86,Yes
479,Female,0,48,80.86,One year,Net Banking,3881.28,Yes
480,Male,0,12,62.01,Month-to-month,Credit card,744.12,No
481,Male,0,20,114.07,One year,UPI,2281.4,No
482,Female,0,2,115.85,Two year,Net Banking,231.7,Yes
483,Male,0,55,70.26,One year,Credit card,3864.3,No
484,Male,0,6,73.91,One year,Debit card,443.46,Yes
485,Male,1,62,92.46,One year,Net Banking,5732.52,Yes
486,Male,1,49,65.73,Month-to-month,Debit card,3220.77,No
487,Female,0,54,39.01,Month-to-month,Net Banking,2106.54,Yes
488,Female,0,10,94.7,Month-to-month,UPI,947.0,Yes
489,Female,0,24,93.78,Month-to-month,Credit card,2250.72,Yes
490,Female,0,29,44.5,Two year,UPI,1290.5,No
491,Male,0,6,103.29,Month-to-month,Net Banking,619.74,Yes
492,Female,0,58,81.36,One year,Net Banking,4718.88,No
493,Female,1,57,43.63,One year,UPI,2486.91,No
494,Male,0,3,85.2,One year,Net Banking,255.6,Yes
495,Male,0,24,43.36,Month-to-month,Debit card,1040.64,No
496,Female,0,19,46.52,Month-to-month,UPI,883.88,No
497,Female,0,9,104.8,Month-to-month,Credit card,943.2,Yes
498,Female,0,30,112.95,Two year,Debit card,3388.5,No
499,Male,1,44,45.69,Month-to-month,Debit card,2010.36,No
500,Female,1,53,112.81,Month-to-month,Net Banking,5978.93,Yes
501,Male,0,68,43.88,Month-to-month,UPI,2983.84,No
502,Male,0,60,31.73,Month-to-month,Net Banking,1903.8,No
503,Female,1,23,25.82,Month-to-month,UPI,593.86,No
504,Male,0,61,44.21,Two year,UPI,2696.81,No
505,Male,0,7,58.52,One year,Credit card,409.64,Yes
506,Female,0,44,112.75,Two year,Net Banking,4961.0,No
507,Male,0,55,44.22,Month-to-month,UPI,2432.1,No
508,Male,0,39,56.55,Month-to-month,Credit card,2205.45,No
509,Male,0,59,93.42,One year,UPI,5511.78,No
510,Female,0,5,50.21,One year,Net Banking,251.05,Yes
511,Male,0,42,88.44,Month-to-month,UPI,3714.48,Yes
512,Male,0,14,63.21,Two year,Debit card,884.94,No
513,Male,0,27,39.64,Two year,Net Banking,1070.28,No
514,Female,0,16,93.41,Month-to-month,Debit card,1494.56,Yes
515,Female,0,2,22.7,Month-to-month,Credit card,45.4,Yes
516,Female,0,19,49.23,Month-to-month,UPI,935.37,No
517,Female,0,23,55.62,Two year,Net Banking,1279.26,No
518,Female,0,41,65.82,Month-to-month,Credit card,2698.62,Yes
519,Female,0,14,87.99,One year,Debit card,1231.86,Yes
520,Female,0,47,65.94,One year,Debit card,3099.18,No
521,Male,0,63,79.43,Month-to-month,Debit card,5004.09,Yes
522,Male,0,8,79.58,Month-to-month,Debit card,636.64,Yes
523,Female,0,27,57.33,Month-to-month,Credit card,1547.91,No
524,Female,0,40,113.4,Two year,UPI,4536.0,No
525,Female,0,28,115.59,One year,Credit card,3236.52,Yes
526,Male,0,68,78.19,One year,UPI,5316.92,No
527,Male,0,61,27.17,Month-to-month,Net Banking,1657.37,No
528,Male,0,38,69.11,Month-to-month,Debit card,2626.18,No
529,Male,1,24,38.44,Two year,Credit card,922.56,No
530,Female,1,28,68.32,Month-to-month,Net Banking,1912.96,No
531,Male,0,41,38.85,Month-to-month,UPI,1592.85,Yes
532,Male,0,18,90.39,Month-to-month,Net Banking,1627.02,Yes
533,Male,1,49,28.04,Month-to-month,Net Banking,1373.96,No
534,Female,0,26,115.33,Month-to-month,UPI,2998.58,Yes
535,Female,0,3,39.54,Month-to-month,Net Banking,118.62,Yes
536,Female,0,38,86.07,One year,Debit card,3270.66,No
537,Male,1,14,111.7,Month-to-month,UPI,1563.8,Yes
538,Male,0,1,44.79,Two year,UPI,44.79,Yes
539,Male,1,11,113.43,Month-to-month,Credit card,1247.73,Yes
540,Female,0,40,58.87,Month-to-month,Net Banking,2354.8,Yes
541,Female,1,4,116.05,Month-to-month,Debit card,464.2,Yes
542,Male,1,34,117.14,Two year,Debit card,3982.76,No
543,Male,1,65,38.81,Two year,UPI,2522.65,No
544,Female,0,56,103.11,Month-to-month,Net Banking,5774.16,Yes
545,Male,1,10,39.34,Month-to-month,UPI,393.4,Yes
546,Male,1,71,42.64,Month-to-month,Debit card,3027.44,No
547,Male,0,64,28.41,Two year,Debit card,1818.24,No
548,Female,0,13,35.65,One year,Debit card,463.45,No
549,Female,0,22,83.22,Two year,UPI,1830.84,No
550,Female,0,56,64.93,Month-to-month,Net Banking,3636.08,No
551,Female,0,65,99.09,Month-to-month,Net Banking,6440.85,Yes
552,Female,0,13,53.2,One year,UPI,691.6,No
553,Female,0,1,116.86,Two year,Debit card,116.86,Yes
554,Female,0,38,24.99,Month-to-month,Net Banking,949.62,No
555,Female,0,58,26.29,Month-to-month,Debit card,1524.82,No
556,Female,0,25,90.14,Two year,UPI,2253.5,No
557,Male,1,42,108.75,Month-to-month,Net Banking,4567.5,Yes
558,Male,0,33,99.55,Month-to-month,Net Banking,3285.15,Yes
559,Male,1,57,68.98,Month-to-month,UPI,3931.86,No
560,Male,0,37,46.96,Month-to-month,UPI,1737.52,No
561,Female,0,57,21.35,Month-to-month,Net Banking,1216.95,Yes
562,Male,0,62,70.95,One year,Credit card,4398.9,No
563,Male,0,3,67.56,Month-to-month,Debit card,202.68,Yes
564,Male,0,30,54.42,Month-to-month,Credit card,1632.6,No
565,Female,0,67,77.81,One year,Net Banking,5213.27,No
566,Male,0,63,92.88,Two year,Credit card,5851.44,No
567,Male,1,23,90.09,One year,UPI,2072.07,No
568,Male,0,66,46.33,One year,Debit card,3057.78,No
569,Female,0,61,78.53,Two year,UPI,4790.33,No
570,Male,1,2,34.88,One year,UPI,69.76,Yes
571,Female,1,27,32.16,Two year,UPI,868.32,No
572,Female,1,48,98.59,One year,UPI,4732.32,No
573,Male,1,63,89.37,One year,Debit card,5630.31,No
574,Female,0,5,96.79,One year,Net Banking,483.95,Yes
575,Female,1,1,35.25,Two year,Net Banking,35.25,Yes
576,Male,1,22,111.46,One year,Debit card,2452.12,Yes
577,Female,0,24,33.31,One year,UPI,799.44,No
578,Male,0,59,107.0,Month-to-month,Credit card,6313.0,Yes
579,Male,0,50,55.24,Two year,Net Banking,2762.0,No
580,Male,0,23,30.54,Month-to-month,UPI,702.42,No
581,Female,0,18,48.68,Month-to-month,Credit card,876.24,No
582,Male,0,22,38.14,One year,Credit card,839.08,No
583,Male,0,44,69.07,Month-to-month,UPI,3039.08,No
584,Male,0,44,114.97,Month-to-month,Debit card,5058.68,Yes
585,Female,0,37,52.79,Month-to-month,UPI,1953.23,No
586,Male,0,7,81.21,Month-to-month,Debit card,568.47,Yes
587,Female,0,24,109.17,Month-to-month,Credit card,2620.08,Yes
588,Female,0,41,83.01,Month-to-month,Net Banking,3403.41,Yes
589,Male,0,70,56.22,Two year,Debit card,3935.4,No
590,Female,0,71,119.08,Month-to-month,Debit card,8454.68,Yes
591,Male,0,18,38.74,One year,Debit card,697.32,No
592,Female,0,60,72.33,One year,Net Banking,4339.8,Yes
593,Male,0,52,99.67,Month-to-month,UPI,5182.84,Yes
594,Male,0,49,20.06,One year,Credit card,982.94,No
595,Female,0,67,90.2,Month-to-month,Credit card,6043.4,Yes
596,Male,0,45,46.65,One year,Debit card,2099.25,Yes
597,Male,0,9,36.97,Month-to-month,Credit card,332.73,Yes
598,Female,1,26,47.42,Two year,Debit card,1232.92,No
599,Female,0,26,116.68,Month-to-month,Net Banking,3033.68,Yes
600,Female,1,30,109.19,Month-to-month,Debit card,3275.7,Yes
601,Female,0,27,41.38,Month-to-month,Net Banking,1117.26,Yes
602,Female,0,4,31.7,One year,Debit card,126.8,Yes
603,Male,1,51,56.42,Month-to-month,Debit card,2877.42,No
604,Male,0,70,79.23,Month-to-month,Net Banking,5546.1,No
605,Male,1,10,106.71,Month-to-month,UPI,1067.1,Yes
606,Female,0,36,116.61,Month-to-month,Net Banking,4197.96,Yes
607,Female,1,46,95.12,One year,Debit card,4375.52,No
608,Male,0,6,79.9,Month-to-month,Credit card,479.4,Yes
609,Female,1,70,34.23,One year,UPI,2396.1,No
610,Male,0,3,27.4,Month-to-month,Credit card,82.2,Yes
611,Male,0,50,79.6,Month-to-month,UPI,3980.0,No
612,Female,1,42,73.91,Month-to-month,Debit card,3104.22,No
613,Female,0,54,104.61,Two year,UPI,5648.94,No
614,Female,0,39,52.26,One year,Credit card,2038.14,No
615,Female,1,55,23.97,Month-to-month,Net Banking,1318.35,No
616,Female,0,11,62.37,One year,UPI,686.07,Yes
617,Female,0,30,116.92,One year,UPI,3507.6,No
618,Male,0,56,99.56,Month-to-month,Debit card,5575.36,Yes
619,Female,0,29,23.38,Month-to-month,Debit card,678.02,No
620,Male,0,17,107.47,Month-to-month,UPI,1826.99,Yes
621,Male,0,33,67.17,Month-to-month,Debit card,2216.61,No
622,Male,0,21,56.48,Month-to-month,Debit card,1186.08,Yes
623,Female,0,10,54.67,One year,Net Banking,546.7,Yes
624,Male,0,39,79.51,Month-to-month,UPI,3100.89,Yes
625,Female,0,47,73.06,Month-to-month,Credit card,3433.82,Yes
626,Female,0,52,85.66,Month-to-month,Net Banking,4454.32,Yes
627,Female,0,41,77.36,Month-to-month,Debit card,3171.76,No
628,Female,0,47,34.39,Month-to-month,Net Banking,1616.33,No
629,Female,0,71,45.72,One year,UPI,3246.12,No
630,Male,0,43,104.1,Month-to-month,UPI,4476.3,Yes
631,Female,1,37,86.33,One year,UPI,3194.21,No
632,Male,0,64,64.84,Month-to-month,Credit card,4149.76,No
633,Female,1,71,38.26,One year,Credit card,2716.46,Yes
634,Female,0,60,20.77,Month-to-month,Credit card,1246.2,No
635,Female,0,25,51.19,One year,Debit card,1279.75,Yes
636,Male,0,22,25.48,One year,UPI,560.56,No
637,Male,1,43,68.23,Month-to-month,UPI,2933.89,No
638,Male,0,71,102.18,One year,Credit card,7254.78,No
639,Male,0,70,48.54,Month-to-month,Net Banking,3397.8,No
640,Female,0,36,104.78,Month-to-month,Net Banking,3772.08,Yes
641,Female,0,46,90.46,Two year,Debit card,4161.16,No
642,Male,0,22,32.53,Month-to-month,Net Banking,715.66,No
643,Male,0,35,84.46,Month-to-month,Debit card,2956.1,Yes
644,Male,0,47,35.17,Month-to-month,Net Banking,1652.99,No
645,Male,1,33,85.48,Month-to-month,Net Banking,2820.84,Yes
646,Female,0,13,34.27,Two year,Net Banking,445.51,No
647,Female,1,56,59.25,Month-to-month,UPI,3318.0,Yes
648,Female,1,67,76.66,Month-to-month,Credit card,5136.22,No
649,Male,1,13,25.04,Month-to-month,UPI,325.52,Yes
650,Male,1,50,35.33,Month-to-month,Credit card,1766.5,No
651,Female,1,57,52.04,Month-to-month,Net Banking,2966.28,No
652,Male,0,28,66.23,Month-to-month,Credit card,1854.44,No
653,Male,0,65,105.85,Month-to-month,UPI,6880.25,Yes
654,Male,0,24,38.73,Two year,Credit card,929.52,No
655,Female,0,67,54.75,Month-to-month,Credit card,3668.25,No
656,Male,0,7,67.58,Month-to-month,Credit card,473.06,Yes
657,Female,0,24,49.58,Two year,Net Banking,1189.92,No
658,Male,0,9,82.57,One year,Credit card,743.13,Yes
659,Male,1,15,45.66,One year,Net Banking,684.9,Yes
660,Female,0,56,97.24,One year,Net Banking,5445.44,Yes
661,Female,0,17,70.52,Month-to-month,Debit card,1198.84,Yes
662,Female,0,19,28.63,One year,Credit card,543.97,Yes
663,Female,0,9,82.7,Month-to-month,Net Banking,744.3,Yes
664,Male,1,64,76.92,One year,Credit card,4922.88,No
665,Male,0,57,53.86,Month-to-month,Credit card,3070.02,No
666,Female,0,38,21.12,Two year,UPI,802.56,No
667,Female,0,8,40.07,One year,Debit card,320.56,Yes
668,Male,0,6,60.57,Month-to-month,Credit card,363.42,Yes
669,Male,0,49,39.99,Month-to-month,Credit card,1959.51,No
670,Male,0,45,77.75,Month-to-month,Net Banking,3498.75,No
671,Female,0,21,91.23,One year,Net Banking,1915.83,No
672,Female,0,34,105.6,Month-to-month,UPI,3590.4,Yes
673,Male,1,12,84.7,Month-to-month,Debit card,1016.4,Yes
674,Female,0,39,88.9,Two year,Debit card,3467.1,No
675,Male,0,6,80.84,Two year,Debit card,485.04,Yes
676,Female,0,32,118.55,Two year,Credit card,3793.6,No
677,Female,0,60,46.1,Month-to-month,Debit card,2766.0,No
678,Male,1,8,46.63,One year,UPI,373.04,Yes
679,Male,0,38,32.63,Two year,UPI,1239.94,No
680,Female,1,19,68.57,Month-to-month,Credit card,1302.83,Yes
681,Male,0,55,29.62,Month-to-month,Credit card,1629.1,No
682,Female,1,9,47.01,One year,Credit card,423.09,Yes
683,Male,0,52,68.27,Two year,Net Banking,3550.04,No
684,Male,0,28,115.76,One year,Credit card,3241.28,Yes
685,Female,0,62,116.38,Month-to-month,UPI,7215.56,Yes
686,Male,0,48,94.37,Month-to-month,Credit card,4529.76,Yes
687,Female,0,39,58.93,One year,Net Banking,2298.27,No
688,Female,0,53,106.52,Month-to-month,Credit card,5645.56,Yes
689,Female,1,63,107.55,One year,Net Banking,6775.65,No
690,Female,0,19,111.02,Month-to-month,Net Banking,2109.38,Yes
691,Male,0,33,84.0,Month-to-month,Net Banking,2772.0,Yes
692,Female,1,64,40.18,Month-to-month,Credit card,2571.52,No
693,Female,0,26,29.11,Month-to-month,Credit card,756.86,Yes
694,Female,1,45,111.48,One year,UPI,5016.6,No
695,Male,0,1,25.55,Month-to-month,Debit card,25.55,Yes
696,Female,0,66,49.59,One year,Credit card,3272.94,Yes
697,Female,0,35,68.7,One year,UPI,2404.5,No
698,Male,1,45,22.2,Month-to-month,Debit card,999.0,No
699,Female,1,33,110.69,Two year,UPI,3652.77,No
700,Female,1,69,48.71,One year,Debit card,3360.99,No
701,Male,0,31,22.85,One year,UPI,708.35,Yes
702,Female,1,64,119.36,Two year,Credit card,7639.04,No
703,Female,0,15,51.14,Month-to-month,Debit card,767.1,No
704,Male,0,46,107.68,Month-to-month,Net Banking,4953.28,Yes
705,Male,1,48,65.35,Month-to-month,UPI,3136.8,No
706,Male,0,68,86.31,Month-to-month,Credit card,5869.08,Yes
707,Female,0,40,44.11,Month-to-month,Credit card,1764.4,Yes
708,Female,0,1,70.29,One year,Debit card,70.29,Yes
709,Male,0,20,45.77,Month-to-month,UPI,915.4,No
710,Female,0,22,115.11,Month-to-month,Credit card,2532.42,Yes
711,Male,0,54,26.09,Month-to-month,Net Banking,1408.86,No
712,Female,1,65,47.47,Month-to-month,UPI,3085.55,Yes
713,Male,0,15,109.31,One year,Credit card,1639.65,Yes
714,Male,0,61,68.0,One year,Credit card,4148.0,Yes
715,Male,0,14,80.01,Month-to-month,Net Banking,1120.14,Yes
716,Female,1,69,85.17,Month-to-month,Credit card,5876.73,Yes
717,Male,0,49,27.09,Month-to-month,Debit card,1327.41,Yes
718,Male,0,6,21.77,One year,UPI,130.62,Yes
719,Female,0,41,113.78,Two year,Debit card,4664.98,No
720,Male,0,31,47.15,Month-to-month,Debit card,1461.65,Yes
721,Female,0,64,58.03,One year,Net Banking,3713.92,Yes
722,Male,0,51,88.21,Two year,Debit card,4498.71,No
723,Male,0,59,43.63,Month-to-month,Debit card,2574.17,Yes
724,Male,1,55,93.31,Two year,Debit card,5132.05,No
725,Male,0,49,65.82,Month-to-month,Credit card,3225.18,Yes
726,Male,1,40,105.66,Two year,Net Banking,4226.4,No
727,Male,0,15,47.85,Month-to-month,Credit card,717.75,No
728,Male,0,70,40.38,Month-to-month,Credit card,2826.6,No
729,Female,0,65,103.17,Two year,Debit card,6706.05,No
730,Male,1,7,52.63,Month-to-month,Credit card,368.41,Yes
731,Female,0,62,61.19,Two year,Credit card,3793.78,No
732,Female,1,54,99.37,Month-to-month,Credit card,5365.98,Yes
733,Female,0,52,83.56,One year,Debit card,4345.12,No
734,Female,0,51,64.17,Month-to-month,UPI,3272.67,No
735,Female,0,4,44.99,Two year,UPI,179.96,Yes
736,Female,0,1,96.42,Month-to-month,Credit card,96.42,Yes
737,Male,0,66,38.04,Month-to-month,Debit card,2510.64,Yes
738,Male,0,35,112.83,One year,Net Banking,3949.05,No
739,Male,0,10,35.03,Two year,UPI,350.3,Yes
740,Male,0,67,100.49,Month-to-month,Credit card,6732.83,Yes
741,Male,0,68,62.42,Month-to-month,Debit card,4244.56,No
742,Female,0,65,38.6,Month-to-month,UPI,2509.0,No
743,Female,0,51,60.24,Month-to-month,UPI,3072.24,No
744,Female,0,30,42.16,One year,Debit card,1264.8,No
745,Male,0,39,33.6,Month-to-month,UPI,1310.4,No
746,Male,1,10,43.92,One year,Credit card,439.2,Yes
747,Male,0,44,106.74,Month-to-month,Credit card,4696.56,Yes
748,Male,1,32,30.59,Month-to-month,Debit card,978.88,No
749,Female,0,44,117.25,Month-to-month,Debit card,5159.0,Yes
750,Female,0,63,20.5,One year,Net Banking,1291.5,No
751,Male,0,61,85.82,Month-to-month,Net Banking,5235.02,Yes
752,Female,0,65,105.65,Month-to-month,Credit card,6867.25,Yes
753,Male,0,41,113.4,Month-to-month,Debit card,4649.4,Yes
754,Male,0,12,34.4,One year,Net Banking,412.8,No
755,Male,0,2,89.82,Month-to-month,Net Banking,179.64,Yes
756,Female,0,60,30.73,Two year,UPI,1843.8,No
757,Female,0,25,55.26,One year,UPI,1381.5,Yes
758,Female,0,61,93.19,Month-to-month,Net Banking,5684.59,Yes
759,Male,0,22,54.6,Month-to-month,UPI,1201.2,No
760,Male,1,56,51.34,Month-to-month,Net Banking,2875.04,No
761,Male,0,21,31.61,Two year,UPI,663.81,No
762,Female,0,55,26.64,Month-to-month,Debit card,1465.2,No
763,Male,1,40,31.53,Month-to-month,UPI,1261.2,Yes
764,Male,0,51,107.55,Month-to-month,Debit card,5485.05,Yes
765,Female,0,22,21.12,One year,Credit card,464.64,Yes
766,Male,0,28,89.29,One year,UPI,2500.12,Yes
767,Female,0,4,96.86,Two year,Debit card,387.44,Yes
768,Female,0,26,76.79,Month-to-month,Net Banking,1996.54,No
769,Male,0,60,93.08,Month-to-month,Credit card,5584.8,Yes
770,Male,0,23,85.23,Month-to-month,UPI,1960.29,Yes
771,Male,0,41,65.56,Two year,Net Banking,2687.96,No
772,Male,0,58,58.27,Two year,Net Banking,3379.66,No
773,Female,0,8,114.13,Two year,UPI,913.04,Yes
774,Female,1,51,117.19,Month-to-month,UPI,5976.69,Yes
775,Female,1,61,85.13,Month-to-month,Debit card,5192.93,Yes
776,Female,0,1,39.73,Month-to-month,Debit card,39.73,Yes
777,Female,1,30,64.79,Month-to-month,Credit card,1943.7,Yes
778,Female,0,17,69.65,Month-to-month,UPI,1184.05,Yes
779,Female,0,23,95.8,Month-to-month,Credit card,2203.4,Yes
780,Male,0,24,86.78,Month-to-month,Debit card,2082.72,Yes
781,Male,0,69,71.48,Month-to-month,UPI,4932.12,No
782,Male,0,52,88.04,Month-to-month,Net Banking,4578.08,Yes
783,Male,0,71,22.41,Month-to-month,Credit card,1591.11,No
784,Male,0,58,97.66,One year,UPI,5664.28,No
785,Male,0,22,41.16,Month-to-month,Net Banking,905.52,No
786,Female,0,59,85.64,One year,Debit card,5052.76,No
787,Male,1,44,31.4,Month-to-month,Net Banking,1381.6,Yes
788,Male,1,37,31.45,One year,Credit card,1163.65,No
789,Female,0,34,23.57,Month-to-month,UPI,801.38,No
790,Female,0,57,111.02,Month-to-month,Net Banking,6328.14,Yes
791,Male,0,57,80.46,One year,UPI,4586.22,Yes
792,Female,1,40,56.2,Two year,Net Banking,2248.0,No
793,Male,0,20,98.78,Month-to-month,UPI,1975.6,Yes
794,Female,1,17,82.61,Month-to-month,Credit card,1404.37,Yes
795,Male,0,52,82.01,Two year,Debit card,4264.52,No
796,Male,1,4,68.7,Month-to-month,Debit card,274.8,Yes
797,Male,0,63,20.79,Month-to-month,Net Banking,1309.77,No
798,Female,0,50,45.85,Two year,Credit card,2292.5,No
799,Female,0,50,30.91,One year,UPI,1545.5,No
800,Male,1,16,86.24,Month-to-month,Credit card,1379.84,Yes
801,Female,1,61,44.86,Two year,Credit card,2736.46,No
802,Female,0,44,65.02,Month-to-month,Net Banking,2860.88,No
803,Male,0,18,55.34,Month-to-month,Debit card,996.12,Yes
804,Male,1,50,34.32,One year,Credit card,1716.0,No
805,Female,1,30,115.84,Month-to-month,Net Banking,3475.2,Yes
806,Female,0,49,113.34,Month-to-month,UPI,5553.66,Yes
807,Male,0,21,28.46,Two year,Debit card,597.66,No
808,Female,0,22,102.74,Month-to-month,Debit card,2260.28,Yes
809,Female,1,47,68.84,One year,UPI,3235.48,No
810,Female,0,25,97.37,Month-to-month,Credit card,2434.25,Yes
811,Male,0,56,35.12,Month-to-month,Debit card,1966.72,No
812,Female,0,64,33.23,One year,Credit card,2126.72,No
813,Female,0,28,109.08,One year,Net Banking,3054.24,No
